Created At Timestamp;Created At Timestamp (Unix);Token 0 Symbol;Token 1 Symbol;Token 0;Token 1;Fee Tier;Liquidity;Volume Token0;Volume Token1;Volume USD;Fees USD;Total Value Locked Token0;Total Value Locked Token1;Liquidity Provider Count
7/16/2021, 9:06:15 PM;1626494775;BCZ;WETH;0xbef81556ef066ec840a540595c8d12f516b6378f;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;303,015,134,493,562,700,000;1.0;0.000098986954322105;0.184919337260430001;0.0018491933726043;30000.999999999999716385;0.01365551549733099;0
3/14/2022, 1:57:28 PM;1647291448;wNXM;ICHI;0x0d438f3b5175bebc262bf23753c1e53d03432bde;0x903bef1736cddf2a537176cf3c64579c3867a881;0.003;15,673,931,107,413,316;604918.754485569755528629;1639856.602780718;0.0;0.0;804.891434259902401848;4198.491130243;0
10/1/2022, 12:46:59 AM;1664610419;TRANCHE-bWBTC-A;USDT;0x4c3ec62103417a31064e5c23c24c22ee611c4911;0xdac17f958d2ee523a2206206994597c13d831ec7;0.01;0;2.98999998;2.66107;2.66107;0.0266107;0.01000001;17.669276;0
3/24/2023, 6:28:23 PM;1679707703;ZERO;USDC;0x0ec78ed49c2d27b315d462d43b5bab94d2c79bf8;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.003;188,566,476,438,429,500;1063112.348381897470605058;48875.36539;48875.36539;146.62609617;810330.397248195187373219;44038.484382;0
3/16/2023, 3:18:23 AM;1678961903;WETH;DZOO;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xc97d6c52f3add91fa1c5287a453d7444aecbca83;0.01;18,592,806,690,671,006,000;932.691562567488281647;24446925.296713836014843841;1577453.065317950448057552;15774.530653179504480575;4.719817194090765113;244213.439572105498298558;0
2/14/2023, 5:08:11 AM;1676380091;FORTH;WAMPL;0x77fba179c79de5b7653f68b5039af940ada60ce0;0xedb171c18ce90b633db442f2a6f72874093b49ef;0.01;2,729,717,957,464,656,000,000;5388.715882871034804513;3851.638919914075312969;0.0;0.0;169.713451786775306132;591.668909684795816595;0
5/6/2021, 1:25:11 AM;1620289511;BUSD;WETH;0x4fabb145d64652a948d72533023f6e7a623c7c53;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;9,827,854,455,232,182,000;4833008.192521224573146641;1258.333075185580574192;4824668.187660491927421679;14474.004562981475782265;7516.250208031348650769;1.984582920191495847;0
6/7/2021, 11:20:18 PM;1623133218;WETH;DOGGE;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xd1063ee5ec2891991a29fefb52bcc448cd386844;0.003;0;0.0;0.0;0.0;0.0;0.002199999999992589;11000000000.0;0
5/11/2023, 9:26:23 PM;1683865583;WETH;DEGEN;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xf7aabfd5851c8e248e9da3628d6d8c7c10f80c44;0.003;0;0.005881653316400064;33430881.632585142438635669;10.357571372608551639;0.031072714117825654;0.000000000000000002;100292.644897755427315909;0
5/21/2023, 9:58:23 PM;1684731503;FANTA;WETH;0x999aa262f3ecc85eb18de00b5cb0685fc2deaced;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;0;12374904337.321841500337608592;0.2;360.475658164371099086;3.60475658164371099;0.000000000000000002;0.002000000000000001;0
6/1/2021, 5:36:14 AM;1622550974;WETH;SIM;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xea5b19c073f8074f9a8dcd693d01b6acb1c26ae4;0.003;292,918,389,273,214,400,000;797.267422295013052474;2936649809.052383804906373566;2027976.583890216638029738;6083.929751670649914089;1.261713580389522777;206688635.252579505462764967;0
2/10/2022, 6:52:14 AM;1644504734;WETH;CP;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xc66b1f449e43c2356707431d38b87ca9c46bbfc1;0.01;0;0.141143495425805976;1335.302606445955828487;449.623286666731880027;4.4962328666673188;0.001411434954258063;0.000000000000000001;0
5/6/2021, 7:49:43 PM;1620355783;LTY;DOGY;0x7ed4029d5b7ab05baf4516e1aad57dfc8265e223;0x9c405acf8688afb61b3197421cdeec1a266c6839;0.001;0;6922.342758800060242457;22841563.56122552781932208;0.0;0.0;2883.303368360437250223;5178.269455980360296551;0
3/2/2023, 4:13:47 PM;1677802427;oAkita;WETH;0x98a0501ef6dd43f6039cc911d1f38539253d0b18;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;0.0;0.0;0.0;0.0;0.000000000000000001;0.000000000000000001;0
1/21/2022, 5:26:55 AM;1642771615;WIVA;USDC;0xa00055e6ee4d1f4169096ecb682f70caa8c29987;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.003;0;6926.383120947781868712;349.949999;349.949999;1.049849997;31926.383093527358515715;0.000001;0
7/5/2021, 2:23:52 AM;1625477032;WETH;FREEBRIT;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xfb83708c7d2b6ef19177d9b2a8db0b4cbf1d7687;0.003;0;0.022510989011679619;169945899919.875356200374034925;50.382365929685748983;0.151147097789057246;0.00006753296703504;0.000000000000000006;0
7/12/2021, 11:29:56 AM;1626114596;BCVT;USDT;0x8d717ab5eac1016b64c2a7fd04720fd2d27d1b86;0xdac17f958d2ee523a2206206994597c13d831ec7;0.003;0;8780721.186819244863550394;421981.623869;422003.292920636749489153;1266.009878761910248467;13494.929861259991911066;623.506272;0
6/10/2021, 2:17:58 AM;1623316678;USDT;STC;0xdac17f958d2ee523a2206206994597c13d831ec7;0xf8d325872acbaed090056b4e0bf104b1c735f439;0.003;1,933;0.01;2.0;0.010003612241003594;0.00003001083672301;0.176893;6.0;0
12/2/2021, 10:02:29 PM;1638511349;wMEMO;MIM;0x3b79a28264fc52c7b4cea90558aa0b162f7faf57;0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3;0.01;0;0.0;0.0;0.0;0.0;0.000000000000000001;0.0;0
5/9/2022, 7:43:02 PM;1652150582;MODE;WETH;0xa543497dbd6c9112aae470f85c5cd288188ce365;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;1824.18499965;2.645785078343958044;5187.737877956972571153;15.563213633870917713;0.00000001;0.00793735523503188;0
5/24/2021, 11:16:11 PM;1621923371;SXHC;WETH;0x6a126b1a4d6a66370930eca642eff93d8e1be321;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.001;2,299,847,124,727,053,800;1098114.97129644326;15.591833268875337867;54196.255063228255009479;27.098127531614127504;213192.510181410365;0.004053994424843828;0
5/24/2023, 9:01:47 PM;1684987307;WETH;DFB;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xfa89778be3aecf0efc2967de3c5ddd827961a198;0.01;0;2.345096300027593371;191263.866237650750184017;4168.990915239512045543;41.689909152395120455;0.012300000000000001;9447146.193393539156362615;0
7/5/2021, 3:46:29 AM;1625481989;WETH;FUDX;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xe40aa2e41aa3381ed28740ae949592951e769331;0.003;0;0.0101;1760.26;23.445173886870041551;0.070335521660610124;0.000030300000000001;0.01;0
5/27/2023, 12:00:11 PM;1685214011;LLT;WETH;0x736ef045577a70f11be004c18b668bcef077bb98;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;0;165105469478.186344371885009714;42.870887884240912315;78223.500948437405071774;782.235009484374050717;760303222.278432865173527829;0.217233529953088844;0
8/21/2022, 7:52:39 PM;1661136759;CGD;WETH;0x716af006a584d9bea72db484deb1977daea91933;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;42,647,917,869,911,250,000;324.198301222293146512;0.313022462234193704;414.854690356222670154;4.148546903562226701;51.145002848862640521;0.018874264452380909;0
1/18/2022, 5:56:35 AM;1642514195;WETH;MON;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xcacc19c5ca77e06d6578decac80408cc036e0499;0.003;0;0.227222234262077987;120836.756143049325082994;703.335991808351075533;2.110007975425053226;0.00038342271592415;158.75513421457398763;0
8/6/2021, 11:57:56 PM;1628319476;DAI;VSDC;0x6b175474e89094c44da98b954eedeac495271d0f;0x7311cd50667eff17f4e97dffbe9683aec47e4890;0.003;0;678.0399102231269978;677.774090509783765308;678.666993466675589122;2.036000980400026767;1.064350171191135623;0.972427661850358744;0
3/29/2022, 1:24:32 PM;1648585472;BURNLY;WETH;0x036c3a8bc8327e56564104f658576c995118e9a3;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;8,998,077,112,326,986,000,000,000;215898298082271.024351167096624323;27.826755349330034311;89403.76997450945814518;894.037699745094581451;16435451475713.274213284612852343;0.128115506937720429;0
3/28/2022, 6:27:24 PM;1648517244;EGG;USDT;0x65ccd72c0813ce6f2703593b633202a0f3ca6a0c;0xdac17f958d2ee523a2206206994597c13d831ec7;0.01;89,409,218,928,148,200;261298.598231573017134546;15624.703289;15624.732238917935969807;156.247322389179359698;116102.674419879808103526;77.209789;0
12/29/2021, 9:57:36 AM;1640800656;KNX;USDC;0x44f9b7859291dd247a07e4088b04325b206f9f6b;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.003;0;1133542.519133913357132524;82408.669211;82408.669211;247.226007633;3400.62755740174016868;0.000003;0
11/5/2021, 2:40:23 AM;1636105223;USDC;wBOND;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xdb8a9e26bf319d1bbd04a8e13b02652c0b14b400;0.01;0;367173.478132;1891989.873043852180757756;367173.478132;3671.73478132;1542.522319;1118931.314593198883426693;0
3/24/2023, 7:22:47 AM;1679667767;PINE;WETH;0x569424c5ee13884a193773fdc5d1c5f79c443a51;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;3,997,950,497,100,275,000,000;1357018.400696351318091511;62.324517306076060527;116864.408791046695220992;1168.644087910466952209;799637.539968541951824556;0.232645328012264099;0
9/24/2021, 8:28:33 AM;1632497313;RAI;NCR;0x03ab458634910aad20ef5f1c8ee96f1d6ac54919;0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c;0.003;0;3156642.811167877341162724;1690147.898105949495879774;0.0;0.0;4836.349372115532207905;2461.115890881410077643;0
3/27/2023, 5:56:23 AM;1679921783;HRS;USDT;0x8e5361a7dd2bda339015cdfcd8b6fa8252af588c;0xdac17f958d2ee523a2206206994597c13d831ec7;0.01;0;0.0;0.0;0.0;0.0;11175.600328193488003903;20.0;0
12/23/2021, 4:34:44 PM;1640306084;WAVAX;WETH;0x85f138bfee4ef8e540890cfb48f620571d67eda3;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;238576.922145422530834147;4976.663513433528171673;12089695.175123549529880885;36269.085525370648589642;459.379933769040102913;7.067414988398899092;0
6/6/2021, 3:56:11 AM;1622976971;<animateMotion dur=""2s"" repeatCount=""indefinite"" path=""m33.980756,21.474954c20.166597,-50.254797 99.179986,0 0,64.61331c-99.179986,-64.61331 -20.166597,-114.868107 0,-64.61331z""/>;"&#x5C;(❤️.❤️)";0x6c3ca56e3d182209012e37a82bf06ed92788402e;0xe67a5afe2b512a8f6713d0cb9af392c6ad9de8f7;0.001;0;0.0;0.0;0.0;0.0;0.0;1200.0;0
5/24/2021, 12:20:53 PM;1621884053;BUSD;USDC;0x4fabb145d64652a948d72533023f6e7a623c7c53;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.001;286,373,774,647,801,580,000;528573286.083399180836765318;528585704.845025;528585805.326803714592052238;264292.902663401857296026;261045.935408178431930187;156896.330695;0
6/28/2022, 4:43:33 AM;1656416613;NUMM;USDC;0x13a128581d3fa4a3955983ff2945f3c508406e5a;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0;18,876,687,833,743,200;394.194472643091311819;132.084403;132.084403;0.0132084403;5970.029615185000921343;356.913349;0
5/23/2023, 5:13:47 PM;1684887227;Cĕrēs;WETH;0x902654011cc4ce76201f93415a8c6c573a2f5b14;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;0;61741213282.872078494440112506;1.208443963152210066;2237.653554742832296989;22.376535547428322969;0.000000000000000002;0.012084439631522102;0
2/3/2022, 4:41:02 PM;1643935262;BNT;vBNT;0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c;0x48fb253446873234f2febbf9bdeaa72d9d387f94;0.01;0;2908739.443541468326566381;3573447.439713020953089507;0.0;0.0;19668.013753056405195915;12135.420246552035356709;0
12/3/2022, 9:11:11 AM;1670087471;PCS;USDT;0x056668a11f78f10d4c9f6cf15e7c8f550d6b93ac;0xdac17f958d2ee523a2206206994597c13d831ec7;0;1,114,577,039,364,396,800;2.195901911574579612;0.219591;0.219591;0.0000219591;2410139.760802034793364188;53.079447;0
5/22/2022, 11:42:56 AM;1653244976;BULL;WETH;0x8d2b31997a91bde39f969bdbac891bd7f1bba99b;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;101,562,603,207,368,100,000;192.147233054966672354;0.02;40.158704564572693739;0.401587045645726937;9807.852766945033327561;0.02;0
5/21/2023, 4:49:35 PM;1684712975;FJARED;WETH;0xb8ec480c8ebba49faed83095cfa661c5806abb94;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;314.870249535988104024;7.637490971429047009;13967.049257837367158024;41.901147773512101474;0.539512539540967356;0.009807057321027477;0
6/9/2021, 4:30:16 PM;1623281416;WETH;RESQ;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xe4dcfd4de1bf3c533a3e89eddbc757d6ca4746f6;0.01;0;0.0;0.0;0.0;0.0;0.000000000000000001;0.000000000000000001;0
5/6/2021, 1:14:22 AM;1620288862;WETH;Yf-DAI;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xf4cd3d3fda8d7fd6c5a500203e38640a70bf9577;0.01;0;22.783905518442792404;26.148033563980030404;80435.21924154840132781;804.352192415484013278;0.018971969033734703;0.224666608322508584;0
3/20/2023, 1:03:47 PM;1679342627;COSHI;WETH;0x9b039724f097113991df67fb9cd06155658e7e66;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;42240.748247;0.422439985856731153;742.686000276212080315;2.22805800082863624;8035742.189617;0.000229449248553739;0
5/2/2023, 9:49:11 PM;1683089351;DOLAN;WETH;0x665d903b1f4e3fe3080bb96e4732c355a0fb04f0;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0;4,550,714,733,600,119,000,000,000;625671031645310.754149343656965942;1.131223618308573457;2106.283015785771441521;0.210628301578577144;185600522562057.812573939370111775;0.10997845937394882;0
5/5/2021, 1:39:30 PM;1620247170;STC;WETH;0x15b543e986b8c34074dfc9901136d9355a537e7e;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;3,252,012,776,855,890,000,000;1429756163.058454249591956428;5072.252234391633568111;14751711.362818582950872962;147517.113628185829508729;8278926.129875385285048875;25.516394322003867308;0
10/3/2022, 6:03:11 AM;1664802191;CCTS;IVY;0x3dadd1295495a75c345ce003964a175b9036437b;0x99eb255dae1bf4ac7d53a776a315c8d1fcfaff59;0.001;0;0.0;0.0;0.0;0.0;49.999998512712441705;29.853671;0
12/15/2022, 8:47:47 PM;1671166067;DAMMO;WETH;0x7aba800f4fcf7aefe77b354bcfd4573ac3227013;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;0;6392717.192644684096855166;2.589911600592441245;3289.005950906281187905;32.890059509062811879;0.000000000000000089;0.025899116005924415;0
7/16/2022, 2:50:01 AM;1657965001;HMB;HMB;0x76165106bbcd58c88468c48907a5bc2529a5a68a;0xc3b2140ac3e95edfea220681eeca127fc81e4929;0.01;960,068,376,184,983,800,000,000,000,000;79126971.077461280219595181;79848991.654369251995013264;0.0;0.0;99933682323.260353532333797801;100076321732.915167005023889232;0
5/28/2023, 9:03:23 AM;1685289803;credit;WETH;0xa1a10b4a499bab69d2aabf03dac4d9db2ca47440;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;0;1234171378.69534155988842035;0.238806192975450365;440.161641574249647415;4.401616415742496474;3083908.950731128818357863;0.001800000000000002;0
2/7/2023, 3:47:59 PM;1675813679;WBTC;DAO9;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xdd0ef0b2de3efec847a79b4ce4de52c4bb98f488;0.01;0;0.10214068;108.727638519062772648;2376.586501421368584946;23.765865014213685849;0.00000001;1.087276385190627729;0
10/1/2021, 8:19:04 PM;1633144744;SS16;WETH;0xa958f28358771ac95a570d2921cf410f51d176c2;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;0;2176.868732587137197622;2.235946071606753671;7665.146411885797194816;76.651464118857971948;1009.014915543666792779;0.013203534007569812;0
8/23/2022, 11:58:28 PM;1661324308;LMKT;FXS;0x10fc9d0f6d60dc01703f23ceb0463e9ea62fbef8;0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0;0.003;0;0.0;0.0;0.0;0.0;0.033005056956835097;0.326559929675687116;0
12/1/2022, 10:48:23 AM;1669920503;PinkB;WETH;0x64b89aa08a1d5841421ec76a0f16e0a3c2cac998;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;16941162.946026685108839781;0.2;254.994338463570512023;0.764983015390711536;0.000000000000000003;0.000600000000000002;0
10/20/2022, 8:49:59 AM;1666280999;DIE;WETH;0x6ef6610d24593805144d73b13d4405e00a4e4ac7;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;2,373,930,681,687,253,500,000;6092496296.038026089103945441;4.232325256012940099;5500.32450244192745488;16.500973507325782364;182584911.121998465290043982;0.006736076537376491;0
6/4/2021, 6:33:52 PM;1622856832;BTC2x-FLI;ETH2x-FLI;0x0b498ff89709d3838a063f1dfa463091f9801c2b;0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd;0.003;0;6143.424539736350538134;2095.360793780513373287;0.0;0.0;7.989853959729217983;3.582423766990521538;0
5/7/2021, 10:13:46 PM;1620450826;SXHC;USDT;0x6a126b1a4d6a66370930eca642eff93d8e1be321;0xdac17f958d2ee523a2206206994597c13d831ec7;0.001;38,879,321,174,616;224844.736409307062;7882.178491;7887.42284695446967742;3.943711423477234838;72061.385190727401;1.682664;0
3/27/2022, 9:14:33 PM;1648440873;SLIME;WETH;0x638f24096ff33e047e05e59fabc76325207090dc;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;23,469,265,770,242,800,000;242588.432440069532690163;14.585452619740508347;46964.062635046198082509;140.892187905138594247;31516.918055288147306653;0.034392066360016073;0
5/15/2023, 2:11:23 AM;1684141883;WETH;WHEE;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xdcc78693b1e1d78f5f431d2222b3c426ee13f8cf;0;0;26.525287932424956839;18707830698.186594787009559116;48538.11119637735656374;4.853811119637735656;0.001805183622278125;646070.28069981659221185;0
4/26/2022, 5:57:10 AM;1650977830;USDC;MLP;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xe22020f47b7378dfedcedd2c81d4137c22fe1152;0.003;670,272,041,352,586,100;85462636.677992;5408828725.649937199978942619;85462636.677992;256387.910033976;108390.747517;9233852.78523423849376662;0
5/26/2023, 9:35:11 AM;1685118911;Hold;WETH;0x9fb41be7688a1ae9759185d7cacb10e9a9d22ece;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;0;558249618.341857426175426503;61.731153649874372065;113069.894126302247138079;1130.69894126302247138;2794967.929217394330428422;0.311479779877856459;0
5/13/2023, 5:00:59 PM;1684022459;ONLYONE;WETH;0x6855dfdd132803b60d6543fc7b87e9030bd81c2f;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;0;2.284596280489466453;7.853959097985250695;14135.797958056407408058;141.35797958056407408;0.00854476607667376;0.04089262560000001;0
10/17/2021, 3:48:33 AM;1634467713;WETH;OXM;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xd5dfcceab617dbed25c790da556593c3ca7bf335;0.003;0;0.0;0.0;0.0;0.0;0.004893506233996177;999999.999999999855230811;0
3/18/2022, 8:01:00 AM;1647615660;CHP;USDT;0x0a6e18fb2842855c3af925310b0f50a4bfa17909;0xdac17f958d2ee523a2206206994597c13d831ec7;0.01;0;4208016.074933327367835048;237225.909603;237351.728125354707767017;2373.51728125354707767;32381.847333026661691015;573.563726;0
7/12/2021, 3:54:15 PM;1626130455;BLL;WETH;0x065cc8636a00c007276ed9cb874cd59b89e6609b;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;1049511499.029637937203477373;88.015401717560861325;169224.5998825948868736;507.67379964778466062;1085817.570034765623619928;0.149284749326922975;0
5/12/2022, 2:38:37 PM;1652391517;WBTC;T;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xcdf7028ceab81fa0c6971208e83fa7872994bee5;0.001;0;0.75480862;539307.834372035002455408;22419.150918300116658837;11.209575459150058329;0.00018879;134.860799621046743043;0
8/14/2021, 4:15:52 AM;1628939752;INDEX;DPI;0x0954906da0bf32d5479e25f46056d22f08464cab;0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b;0.01;0;3694.739767543395194455;372.035568742314989426;0.0;0.0;20.731933401151982355;1.702152146121341542;0
9/16/2021, 7:22:53 PM;1631845373;BTRST;USDC;0x799ebfabe77a6e34311eeee9825190b9ece32824;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.01;5,642,696,229,994,900,000;10752687.677281704113877732;15896901.8656;15896901.8656;158969.018656;1566310.499684891899766164;477955.774602;0
4/23/2022, 11:44:42 PM;1650782682;USDT;LEAN;0xdac17f958d2ee523a2206206994597c13d831ec7;0xfb83869f7ee52aebaddea254f647953afb1f99f8;0.01;0;51519.682245;56843.598400645068670743;51520.043673136232618182;515.200436731362326181;244.066941;725.1637844450810531;0
1/26/2022, 1:38:29 AM;1643189909;WETH;MOME;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xf69772d3d0b3785deae511d1f69d6b8c03d391b7;0.003;10,000,000,000,000,000,000,000,000;0.166185960846611078;756673031169573.920503198341551106;416.743402864323979683;1.250230208592971939;0.140597121241934646;713529999999999.999999445199456468;0
1/21/2022, 12:24:47 PM;1642796687;MANA;1INCH;0x0f5d2fb29fb7d3cfee444a200298f468908cc942;0x111111111117dc0aa78b770fa6a738034120c302;0.01;0;23115.037563277588044011;19196.852251418645844841;35646.806897860451543045;356.46806897860451543;0.000000000000000003;191.968522514186458452;0
5/30/2023, 9:44:11 AM;1685465051;WETH;GRDN;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xc7b0eb006449a669724fd653fbe3bcb43fd101c7;0.003;0;30.051971049511900391;41843019.725989065;57042.863399927850236911;171.12859019978355071;0.048940238093413587;55168.648520588;0
4/16/2023, 6:26:23 PM;1681694783;WETH;SES;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xe410fbd0977c8a2f276283425de488129f7faff9;0.01;212,145,468,385,985,060;5.359945777423388492;637109234.382684046;10259.839667683345316053;102.59839667683345316;0.619955173541839329;75598992.814774694;0
5/28/2021, 1:08:02 AM;1622189282;CTSI;WETH;0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;33,696,456,784,838,280,000,000;111740457.557466353281924893;16409.930495063718652248;44835866.025222961323611385;448358.660252229613236113;2702566.328840302611415833;106.264236906057486215;0
10/7/2022, 5:09:23 PM;1665187763;USDC;LUM;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xe6abd19d7bb516ebd725f73145d802077606b5c9;0.01;0;0.0;0.0;0.0;0.0;0.0;100000.0;0
2/20/2023, 8:59:11 PM;1676955551;Omen;WETH;0x2e8f4110a2070c639bceec1105803d68583603ac;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;93,393,986,313,420,030,000;717641.098280866935492531;3.312663280955306472;5558.012019839298042604;55.580120198392980426;136127.821206287730293035;0.060406560273221362;0
5/31/2021, 2:04:55 AM;1622451895;WETH;BUCC;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xd5a7d515fb8b3337acb9b053743e0bc18f50c855;0.01;0;2.040335671762684421;967.5489379669;5102.153740164304842466;51.021537401643048424;0.000000000000000004;9.6754893799;0
10/22/2022, 10:59:47 PM;1666504787;OCEAN;PSDN;0x967da4048cd07ab37855c090aaf366e4ce1b9f48;0xa5b947687163fe88c3e6af5b17ae69896f4abccf;0;51,376,654,003,456,550,000;4.17070561416381916;56.103896682030313626;0.0;0.0;6.866776326894942557;0.000000000000000063;0
1/7/2023, 11:04:11 AM;1673118251;SHY;WETH;0x09db1d4e6ac39b69a6372281a68a463136fec898;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;0.0;0.0;0.0;0.0;0.000000000000000001;0.000000000000000001;0
12/20/2022, 9:16:59 AM;1671556619;stETH;cbETH;0xae7ab96520de3a18e5e111b5eaab095312d7fe84;0xbe9895146f7af43049ca1c1ae358b0541ea49704;0.01;0;0.0;0.0;0.0;0.0;0.0;0.000000000000000001;0
1/9/2023, 5:26:47 AM;1673270807;ROVI;USDT;0xcc503242b574bc01145da7e2a743b43fb395ec91;0xdac17f958d2ee523a2206206994597c13d831ec7;0.003;0;44931.741233921588258726;5547.383212;5547.383212;16.642149636;3906.289528492348945915;8.033144;0
3/7/2023, 1:36:23 AM;1678181783;MAP;USDC;0x9e976f211daea0d652912ab99b0dc21a7fd728e4;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.001;0;5514418.734513984840520787;55268.478269;55268.478269;27.6342391345;1142.927814465215356783;16.265232;0
5/26/2023, 11:04:47 AM;1685124287;RSE;WETH;0xb78e4d8c6a8aa769827d7e179248bfc23c88dafe;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;7,113,104,699,582,163,000,000;3211798157828.254852826789178454;1655.068986636791418503;3027172.973508755087309464;30271.729735087550873094;21003353899.796864455057723434;9.49582784136202829;0
6/12/2022, 6:49:47 AM;1655041787;WETH;QUA;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xd35c06a2781f648c75290976ecf71e71582188b7;0.01;12,161,408,765,312,633,000,000;31.679119673471884035;6477123.992205115772020855;44876.609549283800182474;448.766095492838001824;9.093694941655221449;5783051.221711082002488901;0
6/20/2021, 4:19:13 AM;1624187953;RSD;WETH;0x61ed1c66239d29cc93c8597c6167159e8f69a823;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;3,216,513,570,600,920,000,000;125575.968561826402720177;0.477547326610906752;975.745146650058292101;9.757451466500582921;33209.381877953454815997;0.003889189745366323;0
1/26/2022, 12:48:20 PM;1643230100;SOURCE;USDC;0x7118057ff0f4fd0994fb9d2d94de8231d5cca79e;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.003;928,028,803,404,944;147334.307681529897220433;140000.949401;140000.949401;420.002848203;158113.508313733696129067;72.831848;0
5/29/2021, 2:23:22 PM;1622323402;AAPL;WETH;0x2abb9d00db52510500c8ac4c426c9029894472c5;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;0;242699.4;0.241873954790951933;585.18262171454545939;1.755547865143636378;625.7;0.000103133701101203;0
